Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,DayOfWeek,TeamID,OpponentID,ScoreID
9/10/20 20:20,1,2020,1,HOU,KC,AWAY,20,34,54,Arrowhead Stadium,7,0,0,13,0,Thursday,13,16,17263
9/10/20 20:20,1,2020,1,KC,HOU,HOME,34,20,54,Arrowhead Stadium,0,17,7,10,0,Thursday,16,13,17263
9/13/20 13:00,1,2020,1,GB,MIN,AWAY,43,34,77,U.S. Bank Stadium,3,19,7,14,0,Sunday,12,20,17267
9/13/20 13:00,1,2020,1,MIN,GB,HOME,34,43,77,U.S. Bank Stadium,7,3,0,24,0,Sunday,20,12,17267
9/13/20 13:00,1,2020,1,LV,CAR,AWAY,34,30,64,Bank of America Stadium,7,10,10,7,0,Sunday,25,5,17270
9/13/20 13:00,1,2020,1,CAR,LV,HOME,30,34,64,Bank of America Stadium,9,6,0,15,0,Sunday,5,25,17270
9/13/20 13:00,1,2020,1,NYJ,BUF,AWAY,17,27,44,Bills Stadium,0,3,7,7,0,Sunday,24,4,17265
9/13/20 13:00,1,2020,1,BUF,NYJ,HOME,27,17,44,Bills Stadium,14,7,0,6,0,Sunday,4,24,17265
9/13/20 13:00,1,2020,1,CHI,DET,AWAY,27,23,50,Ford Field,3,3,0,21,0,Sunday,6,11,17266
9/13/20 13:00,1,2020,1,DET,CHI,HOME,23,27,50,Ford Field,3,10,10,0,0,Sunday,11,6,17266
9/13/20 13:00,1,2020,1,MIA,NE,AWAY,11,21,32,Gillette Stadium,0,3,0,8,0,Sunday,19,21,17268
9/13/20 13:00,1,2020,1,NE,MIA,HOME,21,11,32,Gillette Stadium,0,7,7,7,0,Sunday,21,19,17268
9/13/20 13:00,1,2020,1,CLE,BAL,AWAY,6,38,44,M&T Bank Stadium,6,0,0,0,0,Sunday,8,3,17272
9/13/20 13:00,1,2020,1,BAL,CLE,HOME,38,6,44,M&T Bank Stadium,10,14,7,7,0,Sunday,3,8,17272
9/13/20 13:00,1,2020,1,SEA,ATL,AWAY,38,25,63,Mercedes-Benz Stadium,14,0,14,10,0,Sunday,30,2,17264
9/13/20 13:00,1,2020,1,ATL,SEA,HOME,25,38,63,Mercedes-Benz Stadium,3,9,0,13,0,Sunday,2,30,17264
9/13/20 13:00,1,2020,1,IND,JAX,AWAY,20,27,47,TIAA Bank Field,7,10,0,3,0,Sunday,14,15,17271
9/13/20 13:00,1,2020,1,JAX,IND,HOME,27,20,47,TIAA Bank Field,0,14,3,10,0,Sunday,15,14,17271
9/13/20 13:00,1,2020,1,PHI,WAS,AWAY,17,27,44,FedEx Field,10,7,0,0,0,Sunday,26,35,17269
9/13/20 13:00,1,2020,1,WAS,PHI,HOME,27,17,44,FedEx Field,0,7,7,13,0,Sunday,35,26,17269
9/13/20 16:05,1,2020,1,LAC,CIN,AWAY,16,13,29,Paul Brown Stadium,0,6,0,10,0,Sunday,29,7,17273
9/13/20 16:05,1,2020,1,CIN,LAC,HOME,13,16,29,Paul Brown Stadium,7,0,6,0,0,Sunday,7,29,17273
9/13/20 16:25,1,2020,1,TB,NO,AWAY,23,34,57,Mercedes-Benz Superdome,7,0,10,6,0,Sunday,33,22,17274
9/13/20 16:25,1,2020,1,NO,TB,HOME,34,23,57,Mercedes-Benz Superdome,0,17,7,10,0,Sunday,22,33,17274
9/13/20 16:25,1,2020,1,ARI,SF,AWAY,24,20,44,Levi's Stadium,7,3,0,14,0,Sunday,1,31,17275
9/13/20 16:25,1,2020,1,SF,ARI,HOME,20,24,44,Levi's Stadium,10,3,0,7,0,Sunday,31,1,17275
9/13/20 20:20,1,2020,1,DAL,LAR,AWAY,17,20,37,SoFi Stadium,0,14,3,0,0,Sunday,9,32,17276
9/13/20 20:20,1,2020,1,LAR,DAL,HOME,20,17,37,SoFi Stadium,7,6,7,0,0,Sunday,32,9,17276
9/14/20 19:10,1,2020,1,PIT,NYG,AWAY,26,16,42,MetLife Stadium,3,13,0,10,0,Monday,28,23,17277
9/14/20 19:10,1,2020,1,NYG,PIT,HOME,16,26,42,MetLife Stadium,3,7,0,6,0,Monday,23,28,17277
9/14/20 22:20,1,2020,1,TEN,DEN,AWAY,16,14,30,Empower Field at Mile High,0,7,0,9,0,Monday,34,10,17278
9/14/20 22:20,1,2020,1,DEN,TEN,HOME,14,16,30,Empower Field at Mile High,7,0,0,7,0,Monday,10,34,17278
9/17/20 20:20,1,2020,2,CIN,CLE,AWAY,30,35,65,FirstEnergy Stadium,3,10,3,14,0,Thursday,7,8,17279
9/17/20 20:20,1,2020,2,CLE,CIN,HOME,35,30,65,FirstEnergy Stadium,7,14,7,7,0,Thursday,8,7,17279
9/20/20 13:00,1,2020,2,ATL,DAL,AWAY,39,40,79,AT&T Stadium,20,9,0,10,0,Sunday,2,9,17281
9/20/20 13:00,1,2020,2,DAL,ATL,HOME,40,39,79,AT&T Stadium,0,10,14,16,0,Sunday,9,2,17281
9/20/20 13:00,1,2020,2,CAR,TB,AWAY,17,31,48,Raymond James Stadium,0,0,7,10,0,Sunday,5,33,17289
9/20/20 13:00,1,2020,2,TB,CAR,HOME,31,17,48,Raymond James Stadium,14,7,0,10,0,Sunday,33,5,17289
9/20/20 13:00,1,2020,2,JAX,TEN,AWAY,30,33,63,Nissan Stadium,7,3,7,13,0,Sunday,15,34,17283
9/20/20 13:00,1,2020,2,TEN,JAX,HOME,33,30,63,Nissan Stadium,14,10,6,3,0,Sunday,34,15,17283
9/20/20 13:00,1,2020,2,SF,NYJ,AWAY,31,13,44,MetLife Stadium,7,14,3,7,0,Sunday,31,24,17286
9/20/20 13:00,1,2020,2,NYJ,SF,HOME,13,31,44,MetLife Stadium,3,0,3,7,0,Sunday,24,31,17286
9/20/20 13:00,1,2020,2,DEN,PIT,AWAY,21,26,47,Heinz Field,0,3,11,7,0,Sunday,10,28,17288
9/20/20 13:00,1,2020,2,PIT,DEN,HOME,26,21,47,Heinz Field,7,10,0,9,0,Sunday,28,10,17288
9/20/20 13:00,1,2020,2,DET,GB,AWAY,21,42,63,Lambeau Field,14,0,0,7,0,Sunday,11,12,17282
9/20/20 13:00,1,2020,2,GB,DET,HOME,42,21,63,Lambeau Field,3,14,17,8,0,Sunday,12,11,17282
9/20/20 13:00,1,2020,2,LAR,PHI,AWAY,37,19,56,Lincoln Financial Field,14,7,3,13,0,Sunday,32,26,17287
9/20/20 13:00,1,2020,2,PHI,LAR,HOME,19,37,56,Lincoln Financial Field,3,13,0,3,0,Sunday,26,32,17287
9/20/20 13:00,1,2020,2,NYG,CHI,AWAY,13,17,30,Soldier Field,0,0,3,10,0,Sunday,23,6,17280
9/20/20 13:00,1,2020,2,CHI,NYG,HOME,17,13,30,Soldier Field,10,7,0,0,0,Sunday,6,23,17280
9/20/20 13:00,1,2020,2,MIN,IND,AWAY,11,28,39,Lucas Oil Stadium,3,0,0,8,0,Sunday,20,14,17284
9/20/20 13:00,1,2020,2,IND,MIN,HOME,28,11,39,Lucas Oil Stadium,0,15,3,10,0,Sunday,14,20,17284
9/20/20 13:00,1,2020,2,BUF,MIA,AWAY,31,28,59,Hard Rock Stadium,7,10,0,14,0,Sunday,4,19,17285
9/20/20 13:00,1,2020,2,MIA,BUF,HOME,28,31,59,Hard Rock Stadium,7,3,3,15,0,Sunday,19,4,17285
9/20/20 16:05,1,2020,2,WAS,ARI,AWAY,15,30,45,State Farm Stadium,0,0,3,12,0,Sunday,35,1,17290
9/20/20 16:05,1,2020,2,ARI,WAS,HOME,30,15,45,State Farm Stadium,14,6,0,10,0,Sunday,1,35,17290
9/20/20 16:25,1,2020,2,KC,LAC,AWAY,23,20,43,SoFi Stadium,0,6,3,11,3,Sunday,16,29,17291
9/20/20 16:25,1,2020,2,LAC,KC,HOME,20,23,43,SoFi Stadium,7,7,3,3,0,Sunday,29,16,17291
9/20/20 16:25,1,2020,2,BAL,HOU,AWAY,33,16,49,NRG Stadium,3,17,3,10,0,Sunday,3,13,17292
9/20/20 16:25,1,2020,2,HOU,BAL,HOME,16,33,49,NRG Stadium,0,10,0,6,0,Sunday,13,3,17292
9/20/20 20:20,1,2020,2,NE,SEA,AWAY,30,35,65,CenturyLink Field,7,7,3,13,0,Sunday,21,30,17293
9/20/20 20:20,1,2020,2,SEA,NE,HOME,35,30,65,CenturyLink Field,7,7,14,7,0,Sunday,30,21,17293
9/21/20 20:15,1,2020,2,NO,LV,AWAY,24,34,58,Allegiant Stadium,10,7,0,7,0,Monday,22,25,17294
9/21/20 20:15,1,2020,2,LV,NO,HOME,34,24,58,Allegiant Stadium,0,17,7,10,0,Monday,25,22,17294
9/24/20 20:20,1,2020,3,MIA,JAX,AWAY,31,13,44,TIAA Bank Field,14,7,7,3,0,Thursday,19,15,17295
9/24/20 20:20,1,2020,3,JAX,MIA,HOME,13,31,44,TIAA Bank Field,0,7,0,6,0,Thursday,15,19,17295
9/27/20 13:00,1,2020,3,WAS,CLE,AWAY,20,34,54,FirstEnergy Stadium,7,0,13,0,0,Sunday,35,8,17298
9/27/20 13:00,1,2020,3,CLE,WAS,HOME,34,20,54,FirstEnergy Stadium,0,17,0,17,0,Sunday,8,35,17298
9/27/20 13:00,1,2020,3,CIN,PHI,AWAY,23,23,46,Lincoln Financial Field,0,10,7,6,0,Sunday,7,26,17302
9/27/20 13:00,1,2020,3,PHI,CIN,HOME,23,23,46,Lincoln Financial Field,0,13,3,7,0,Sunday,26,7,17302
9/27/20 13:00,1,2020,3,HOU,PIT,AWAY,21,28,49,Heinz Field,7,14,0,0,0,Sunday,13,28,17303
9/27/20 13:00,1,2020,3,PIT,HOU,HOME,28,21,49,Heinz Field,3,14,3,8,0,Sunday,28,13,17303
9/27/20 13:00,1,2020,3,LV,NE,AWAY,20,36,56,Gillette Stadium,3,7,0,10,0,Sunday,25,21,17300
9/27/20 13:00,1,2020,3,NE,LV,HOME,36,20,56,Gillette Stadium,0,13,10,13,0,Sunday,21,25,17300
9/27/20 13:00,1,2020,3,CHI,ATL,AWAY,30,26,56,Mercedes-Benz Stadium,3,7,0,20,0,Sunday,6,2,17296
9/27/20 13:00,1,2020,3,ATL,CHI,HOME,26,30,56,Mercedes-Benz Stadium,6,10,10,0,0,Sunday,2,6,17296
9/27/20 13:00,1,2020,3,TEN,MIN,AWAY,31,30,61,U.S. Bank Stadium,6,3,16,6,0,Sunday,34,20,17299
9/27/20 13:00,1,2020,3,MIN,TEN,HOME,30,31,61,U.S. Bank Stadium,7,10,7,6,0,Sunday,20,34,17299
9/27/20 13:00,1,2020,3,SF,NYG,AWAY,36,9,45,MetLife Stadium,6,10,7,13,0,Sunday,31,23,17301
9/27/20 13:00,1,2020,3,NYG,SF,HOME,9,36,45,MetLife Stadium,0,6,3,0,0,Sunday,23,31,17301
9/27/20 13:00,1,2020,3,LAR,BUF,AWAY,32,35,67,Bills Stadium,0,3,14,15,0,Sunday,32,4,17297
9/27/20 13:00,1,2020,3,BUF,LAR,HOME,35,32,67,Bills Stadium,7,14,7,7,0,Sunday,4,32,17297
9/27/20 16:05,1,2020,3,NYJ,IND,AWAY,7,36,43,Lucas Oil Stadium,7,0,0,0,0,Sunday,24,14,17304
9/27/20 16:05,1,2020,3,IND,NYJ,HOME,36,7,43,Lucas Oil Stadium,7,10,14,5,0,Sunday,14,24,17304
9/27/20 16:05,1,2020,3,CAR,LAC,AWAY,21,16,37,SoFi Stadium,6,12,0,3,0,Sunday,5,29,17305
9/27/20 16:05,1,2020,3,LAC,CAR,HOME,16,21,37,SoFi Stadium,0,7,3,6,0,Sunday,29,5,17305
9/27/20 16:25,1,2020,3,TB,DEN,AWAY,28,10,38,Empower Field at Mile High,10,13,5,0,0,Sunday,33,10,17306
9/27/20 16:25,1,2020,3,DEN,TB,HOME,10,28,38,Empower Field at Mile High,0,10,0,0,0,Sunday,10,33,17306
9/27/20 16:25,1,2020,3,DAL,SEA,AWAY,31,38,69,CenturyLink Field,9,6,7,9,0,Sunday,9,30,17308
9/27/20 16:25,1,2020,3,SEA,DAL,HOME,38,31,69,CenturyLink Field,9,14,7,8,0,Sunday,30,9,17308
9/27/20 16:25,1,2020,3,DET,ARI,AWAY,26,23,49,State Farm Stadium,3,14,3,6,0,Sunday,11,1,17307
9/27/20 16:25,1,2020,3,ARI,DET,HOME,23,26,49,State Farm Stadium,7,6,10,0,0,Sunday,1,11,17307
9/27/20 20:20,1,2020,3,GB,NO,AWAY,37,30,67,Mercedes-Benz Superdome,3,10,14,10,0,Sunday,12,22,17309
9/27/20 20:20,1,2020,3,NO,GB,HOME,30,37,67,Mercedes-Benz Superdome,7,10,10,3,0,Sunday,22,12,17309
9/28/20 20:15,1,2020,3,KC,BAL,AWAY,34,20,54,M&T Bank Stadium,6,21,0,7,0,Monday,16,3,17310
9/28/20 20:15,1,2020,3,BAL,KC,HOME,20,34,54,M&T Bank Stadium,3,7,3,7,0,Monday,3,16,17310
10/1/20 20:20,1,2020,4,DEN,NYJ,AWAY,37,28,65,MetLife Stadium,3,14,7,13,0,Thursday,10,24,17311
10/1/20 20:20,1,2020,4,NYJ,DEN,HOME,28,37,65,MetLife Stadium,7,6,3,12,0,Thursday,24,10,17311
10/4/20 13:00,1,2020,4,SEA,MIA,AWAY,31,23,54,Hard Rock Stadium,10,7,0,14,0,Sunday,30,19,17317
10/4/20 13:00,1,2020,4,MIA,SEA,HOME,23,31,54,Hard Rock Stadium,3,6,3,11,0,Sunday,19,30,17317
10/4/20 13:00,1,2020,4,ARI,CAR,AWAY,21,31,52,Bank of America Stadium,0,7,7,7,0,Sunday,1,5,17320
10/4/20 13:00,1,2020,4,CAR,ARI,HOME,31,21,52,Bank of America Stadium,14,7,7,3,0,Sunday,5,1,17320
10/4/20 13:00,1,2020,4,CLE,DAL,AWAY,49,38,87,AT&T Stadium,7,24,10,8,0,Sunday,8,9,17314
10/4/20 13:00,1,2020,4,DAL,CLE,HOME,38,49,87,AT&T Stadium,14,0,0,24,0,Sunday,9,8,17314
10/4/20 13:00,1,2020,4,BAL,WAS,AWAY,31,17,48,FedEx Field,7,14,7,3,0,Sunday,3,35,17319
10/4/20 13:00,1,2020,4,WAS,BAL,HOME,17,31,48,FedEx Field,0,10,0,7,0,Sunday,35,3,17319
10/4/20 13:00,1,2020,4,NO,DET,AWAY,35,29,64,Ford Field,7,21,7,0,0,Sunday,22,11,17315
10/4/20 13:00,1,2020,4,DET,NO,HOME,29,35,64,Ford Field,14,0,7,8,0,Sunday,11,22,17315
10/4/20 13:00,1,2020,4,JAX,CIN,AWAY,25,33,58,Paul Brown Stadium,7,6,0,12,0,Sunday,15,7,17313
10/4/20 13:00,1,2020,4,CIN,JAX,HOME,33,25,58,Paul Brown Stadium,3,7,17,6,0,Sunday,7,15,17313
10/4/20 13:00,1,2020,4,LAC,TB,AWAY,31,38,69,Raymond James Stadium,14,10,7,0,0,Sunday,29,33,17318
10/4/20 13:00,1,2020,4,TB,LAC,HOME,38,31,69,Raymond James Stadium,7,7,14,10,0,Sunday,33,29,17318
10/4/20 13:00,1,2020,4,MIN,HOU,AWAY,31,23,54,NRG Stadium,7,10,7,7,0,Sunday,20,13,17321
10/4/20 13:00,1,2020,4,HOU,MIN,HOME,23,31,54,NRG Stadium,0,6,10,7,0,Sunday,13,20,17321
10/4/20 16:05,1,2020,4,NYG,LAR,AWAY,9,17,26,SoFi Stadium,0,6,0,3,0,Sunday,23,32,17322
10/4/20 16:05,1,2020,4,LAR,NYG,HOME,17,9,26,SoFi Stadium,7,3,0,7,0,Sunday,32,23,17322
10/4/20 16:25,1,2020,4,IND,CHI,AWAY,19,11,30,Soldier Field,7,6,3,3,0,Sunday,14,6,17312
10/4/20 16:25,1,2020,4,CHI,IND,HOME,11,19,30,Soldier Field,0,3,0,8,0,Sunday,6,14,17312
10/4/20 16:25,1,2020,4,BUF,LV,AWAY,30,23,53,Allegiant Stadium,7,10,0,13,0,Sunday,4,25,17324
10/4/20 16:25,1,2020,4,LV,BUF,HOME,23,30,53,Allegiant Stadium,3,10,3,7,0,Sunday,25,4,17324
10/4/20 20:20,1,2020,4,PHI,SF,AWAY,25,20,45,Levi's Stadium,8,0,3,14,0,Sunday,26,31,17325
10/4/20 20:20,1,2020,4,SF,PHI,HOME,20,25,45,Levi's Stadium,7,0,7,6,0,Sunday,31,26,17325
10/5/20 19:05,1,2020,4,NE,KC,AWAY,10,26,36,Arrowhead Stadium,0,3,0,7,0,Monday,21,16,17323
10/5/20 19:05,1,2020,4,KC,NE,HOME,26,10,36,Arrowhead Stadium,6,0,7,13,0,Monday,16,21,17323
10/5/20 21:00,1,2020,4,ATL,GB,AWAY,16,30,46,Lambeau Field,0,3,6,7,0,Monday,2,12,17326
10/5/20 21:00,1,2020,4,GB,ATL,HOME,30,16,46,Lambeau Field,7,13,7,3,0,Monday,12,2,17326
10/8/20 20:20,1,2020,5,TB,CHI,AWAY,19,20,39,Soldier Field,10,3,3,3,0,Thursday,33,6,17327
10/8/20 20:20,1,2020,5,CHI,TB,HOME,20,19,39,Soldier Field,0,14,0,6,0,Thursday,6,33,17327
10/11/20 13:00,1,2020,5,CAR,ATL,AWAY,23,16,39,Mercedes-Benz Stadium,3,17,0,3,0,Sunday,5,2,17328
10/11/20 13:00,1,2020,5,ATL,CAR,HOME,16,23,39,Mercedes-Benz Stadium,7,0,3,6,0,Sunday,2,5,17328
10/11/20 13:00,1,2020,5,ARI,NYJ,AWAY,30,10,40,MetLife Stadium,7,10,7,6,0,Sunday,1,24,17332
10/11/20 13:00,1,2020,5,NYJ,ARI,HOME,10,30,40,MetLife Stadium,0,3,7,0,0,Sunday,24,1,17332
10/11/20 13:00,1,2020,5,PHI,PIT,AWAY,29,38,67,Heinz Field,7,7,8,7,0,Sunday,26,28,17333
10/11/20 13:00,1,2020,5,PIT,PHI,HOME,38,29,67,Heinz Field,7,10,14,7,0,Sunday,28,26,17333
10/11/20 13:00,1,2020,5,CIN,BAL,AWAY,3,27,30,M&T Bank Stadium,0,0,0,3,0,Sunday,7,3,17335
10/11/20 13:00,1,2020,5,BAL,CIN,HOME,27,3,30,M&T Bank Stadium,10,7,3,7,0,Sunday,3,7,17335
10/11/20 13:00,1,2020,5,LAR,WAS,AWAY,30,10,40,FedEx Field,6,14,3,7,0,Sunday,32,35,17334
10/11/20 13:00,1,2020,5,WAS,LAR,HOME,10,30,40,FedEx Field,7,3,0,0,0,Sunday,35,32,17334
10/11/20 13:00,1,2020,5,LV,KC,AWAY,40,32,72,Arrowhead Stadium,3,21,0,16,0,Sunday,25,16,17330
10/11/20 13:00,1,2020,5,KC,LV,HOME,32,40,72,Arrowhead Stadium,7,17,0,8,0,Sunday,16,25,17330
10/11/20 13:00,1,2020,5,JAX,HOU,AWAY,14,30,44,NRG Stadium,0,7,0,7,0,Sunday,15,13,17336
10/11/20 13:00,1,2020,5,HOU,JAX,HOME,30,14,44,NRG Stadium,0,10,3,17,0,Sunday,13,15,17336
10/11/20 16:05,1,2020,5,MIA,SF,AWAY,43,17,60,Levi's Stadium,14,16,7,6,0,Sunday,19,31,17337
10/11/20 16:05,1,2020,5,SF,MIA,HOME,17,43,60,Levi's Stadium,0,7,10,0,0,Sunday,31,19,17337
10/11/20 16:25,1,2020,5,IND,CLE,AWAY,23,32,55,FirstEnergy Stadium,7,3,10,3,0,Sunday,14,8,17338
10/11/20 16:25,1,2020,5,CLE,IND,HOME,32,23,55,FirstEnergy Stadium,3,17,7,5,0,Sunday,8,14,17338
10/11/20 16:25,1,2020,5,NYG,DAL,AWAY,34,37,71,AT&T Stadium,14,6,3,11,0,Sunday,23,9,17339
10/11/20 16:25,1,2020,5,DAL,NYG,HOME,37,34,71,AT&T Stadium,3,21,7,6,0,Sunday,9,23,17339
10/11/20 20:20,1,2020,5,MIN,SEA,AWAY,26,27,53,CenturyLink Field,7,6,6,7,0,Sunday,20,30,17340
10/11/20 20:20,1,2020,5,SEA,MIN,HOME,27,26,53,CenturyLink Field,0,0,21,6,0,Sunday,30,20,17340
10/12/20 20:15,1,2020,5,LAC,NO,AWAY,27,30,57,Mercedes-Benz Superdome,6,14,0,7,0,Monday,29,22,17341
10/12/20 20:15,1,2020,5,NO,LAC,HOME,30,27,57,Mercedes-Benz Superdome,3,7,3,14,3,Monday,22,29,17341
10/13/20 19:00,1,2020,5,BUF,TEN,AWAY,16,42,58,Nissan Stadium,7,3,0,6,0,Tuesday,4,34,17329
10/13/20 19:00,1,2020,5,TEN,BUF,HOME,42,16,58,Nissan Stadium,7,14,7,14,0,Tuesday,34,4,17329
10/18/20 13:00,1,2020,6,CHI,CAR,AWAY,23,16,39,Bank of America Stadium,7,6,7,3,0,Sunday,6,5,17349
10/18/20 13:00,1,2020,6,CAR,CHI,HOME,16,23,39,Bank of America Stadium,3,3,0,10,0,Sunday,5,6,17349
10/18/20 13:00,1,2020,6,WAS,NYG,AWAY,19,20,39,MetLife Stadium,0,10,0,9,0,Sunday,35,23,17346
10/18/20 13:00,1,2020,6,NYG,WAS,HOME,20,19,39,MetLife Stadium,10,3,0,7,0,Sunday,23,35,17346
10/18/20 13:00,1,2020,6,BAL,PHI,AWAY,30,28,58,Lincoln Financial Field,14,3,7,6,0,Sunday,3,26,17347
10/18/20 13:00,1,2020,6,PHI,BAL,HOME,28,30,58,Lincoln Financial Field,0,0,6,22,0,Sunday,26,3,17347
10/18/20 13:00,1,2020,6,DEN,NE,AWAY,18,12,30,Gillette Stadium,6,6,6,0,0,Sunday,10,21,17578
10/18/20 13:00,1,2020,6,NE,DEN,HOME,12,18,30,Gillette Stadium,0,3,0,9,0,Sunday,21,10,17578
10/18/20 13:00,1,2020,6,ATL,MIN,AWAY,40,23,63,U.S. Bank Stadium,10,10,10,10,0,Sunday,2,20,17345
10/18/20 13:00,1,2020,6,MIN,ATL,HOME,23,40,63,U.S. Bank Stadium,0,0,7,16,0,Sunday,20,2,17345
10/18/20 13:00,1,2020,6,CLE,PIT,AWAY,7,38,45,Heinz Field,0,7,0,0,0,Sunday,8,28,17348
10/18/20 13:00,1,2020,6,PIT,CLE,HOME,38,7,45,Heinz Field,10,14,7,7,0,Sunday,28,8,17348
10/18/20 13:00,1,2020,6,CIN,IND,AWAY,27,31,58,Lucas Oil Stadium,14,10,3,0,0,Sunday,7,14,17344
10/18/20 13:00,1,2020,6,IND,CIN,HOME,31,27,58,Lucas Oil Stadium,0,21,0,10,0,Sunday,14,7,17344
10/18/20 13:00,1,2020,6,HOU,TEN,AWAY,36,42,78,Nissan Stadium,0,10,13,13,0,Sunday,13,34,17343
10/18/20 13:00,1,2020,6,TEN,HOU,HOME,42,36,78,Nissan Stadium,14,7,0,15,6,Sunday,34,13,17343
10/18/20 13:00,1,2020,6,DET,JAX,AWAY,34,16,50,TIAA Bank Field,7,10,7,10,0,Sunday,11,15,17350
10/18/20 13:00,1,2020,6,JAX,DET,HOME,16,34,50,TIAA Bank Field,3,0,7,6,0,Sunday,15,11,17350
10/18/20 16:05,1,2020,6,NYJ,MIA,AWAY,0,24,24,Hard Rock Stadium,0,0,0,0,0,Sunday,24,19,17639
10/18/20 16:05,1,2020,6,MIA,NYJ,HOME,24,0,24,Hard Rock Stadium,7,14,3,0,0,Sunday,19,24,17639
10/18/20 16:25,1,2020,6,GB,TB,AWAY,10,38,48,Raymond James Stadium,10,0,0,0,0,Sunday,12,33,17353
10/18/20 16:25,1,2020,6,TB,GB,HOME,38,10,48,Raymond James Stadium,0,28,10,0,0,Sunday,33,12,17353
10/18/20 20:20,1,2020,6,LAR,SF,AWAY,16,24,40,Levi's Stadium,0,6,3,7,0,Sunday,32,31,17354
10/18/20 20:20,1,2020,6,SF,LAR,HOME,24,16,40,Levi's Stadium,7,14,0,3,0,Sunday,31,32,17354
10/19/20 17:00,1,2020,6,KC,BUF,AWAY,26,17,43,Bills Stadium,7,6,7,6,0,Monday,16,4,17342
10/19/20 17:00,1,2020,6,BUF,KC,HOME,17,26,43,Bills Stadium,3,7,0,7,0,Monday,4,16,17342
10/19/20 20:15,1,2020,6,ARI,DAL,AWAY,38,10,48,AT&T Stadium,0,21,7,10,0,Monday,1,9,17355
10/19/20 20:15,1,2020,6,DAL,ARI,HOME,10,38,48,AT&T Stadium,0,3,0,7,0,Monday,9,1,17355
10/22/20 20:20,1,2020,7,NYG,PHI,AWAY,21,22,43,Lincoln Financial Field,7,0,7,7,0,Thursday,23,26,17356
10/22/20 20:20,1,2020,7,PHI,NYG,HOME,22,21,43,Lincoln Financial Field,7,3,0,12,0,Thursday,26,23,17356
10/25/20 13:00,1,2020,7,GB,HOU,AWAY,35,20,55,NRG Stadium,7,14,7,7,0,Sunday,12,13,17364
10/25/20 13:00,1,2020,7,HOU,GB,HOME,20,35,55,NRG Stadium,0,0,7,13,0,Sunday,13,12,17364
10/25/20 13:00,1,2020,7,DAL,WAS,AWAY,3,25,28,FedEx Field,3,0,0,0,0,Sunday,9,35,17362
10/25/20 13:00,1,2020,7,WAS,DAL,HOME,25,3,28,FedEx Field,9,13,0,3,0,Sunday,35,9,17362
10/25/20 13:00,1,2020,7,BUF,NYJ,AWAY,18,10,28,MetLife Stadium,0,6,6,6,0,Sunday,4,24,17361
10/25/20 13:00,1,2020,7,NYJ,BUF,HOME,10,18,28,MetLife Stadium,3,7,0,0,0,Sunday,24,4,17361
10/25/20 13:00,1,2020,7,CAR,NO,AWAY,24,27,51,Mercedes-Benz Superdome,3,14,7,0,0,Sunday,5,22,17360
10/25/20 13:00,1,2020,7,NO,CAR,HOME,27,24,51,Mercedes-Benz Superdome,7,14,3,3,0,Sunday,22,5,17360
10/25/20 13:00,1,2020,7,PIT,TEN,AWAY,27,24,51,Nissan Stadium,7,17,3,0,0,Sunday,28,34,17576
10/25/20 13:00,1,2020,7,TEN,PIT,HOME,24,27,51,Nissan Stadium,0,7,10,7,0,Sunday,34,28,17576
10/25/20 13:00,1,2020,7,CLE,CIN,AWAY,37,34,71,Paul Brown Stadium,3,7,7,20,0,Sunday,8,7,17358
10/25/20 13:00,1,2020,7,CIN,CLE,HOME,34,37,71,Paul Brown Stadium,7,10,3,14,0,Sunday,7,8,17358
10/25/20 13:00,1,2020,7,DET,ATL,AWAY,23,22,45,Mercedes-Benz Stadium,7,3,3,10,0,Sunday,11,2,17357
10/25/20 13:00,1,2020,7,ATL,DET,HOME,22,23,45,Mercedes-Benz Stadium,0,14,0,8,0,Sunday,2,11,17357
10/25/20 16:05,1,2020,7,TB,LV,AWAY,45,20,65,Allegiant Stadium,7,14,3,21,0,Sunday,33,25,17368
10/25/20 16:05,1,2020,7,LV,TB,HOME,20,45,65,Allegiant Stadium,7,3,7,3,0,Sunday,25,33,17368
10/25/20 16:25,1,2020,7,KC,DEN,AWAY,43,16,59,Empower Field at Mile High,10,14,6,13,0,Sunday,16,10,17366
10/25/20 16:25,1,2020,7,DEN,KC,HOME,16,43,59,Empower Field at Mile High,6,3,0,7,0,Sunday,10,16,17366
10/25/20 16:25,1,2020,7,JAX,LAC,AWAY,29,39,68,SoFi Stadium,0,14,15,0,0,Sunday,15,29,17640
10/25/20 16:25,1,2020,7,LAC,JAX,HOME,39,29,68,SoFi Stadium,9,7,20,3,0,Sunday,29,15,17640
10/25/20 16:25,1,2020,7,SF,NE,AWAY,33,6,39,Gillette Stadium,7,16,7,3,0,Sunday,31,21,17367
10/25/20 16:25,1,2020,7,NE,SF,HOME,6,33,39,Gillette Stadium,0,3,3,0,0,Sunday,21,31,17367
10/25/20 20:20,1,2020,7,SEA,ARI,AWAY,34,37,71,State Farm Stadium,10,17,0,7,0,Sunday,30,1,17365
